Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7,price,buynum,salary,mean,std
37,10,C,278.1688725,159.657063,475.2441213,555.6379779,148.8973048,305.6993814,494.0230018,0,0,0,0,0,0,0,399,3,1197,345.3325318,164.4983179
37,11,C,587.1262602,131.9692664,25.45689852,324.315953,105.7531758,520.1959252,232.4921233,0,0,0,0,0,0,0,499,2,998,275.3299432,213.3682664
37,12,C,431.660456,352.455765,135.309383,203.6678915,111.4614888,235.6913363,203.9929506,0,0,0,0,0,0,0,299,2,598,274.8114003,144.1930027
38,1,A,305.3754043,449.2355645,841.798392,843.252805,80.75016017,595.8556695,622.5513034,0,0,0,0,0,0,0,599,3,1797,523.8272716,304.1339202
38,2,A,54.3951856,252.7710737,403.6863781,926.3801288,847.6634327,256.3767811,94.39816304,0,0,0,0,443.481885,0,0,799,2,1598,405.0958776,349.3922244
38,3,A,156.0118869,160.7112364,137.2479925,929.8062514,346.8398862,496.6269158,179.5825204,0,0,0,0,0,0,0,899,1,899,417.9992353,319.3849057
38,4,A,251.2573277,751.7261101,659.9594323,750.8636636,954.5588425,677.5366453,893.0343501,0,0,0,0,0,0,0,599,6,3594,697.8683769,248.2338209
38,5,A,786.7216273,362.1244162,83.34817874,60.84528045,548.4962056,405.3124219,452.9224413,0,0,0,199.4275765,0,0,0,399,4,1596,385.6815102,254.8618816
38,6,A,658.1731186,633.2174896,629.1804283,199.0248375,747.7936182,535.2119562,536.3019097,0,0,0,0,0,0,0,499,6,2994,535.301088,208.1666025
38,7,A,94.87845019,205.3379148,95.28822037,229.3612478,123.5957556,355.9611852,88.62350728,0,0,0,0,0,0,0,199,3,597,182.9596768,102.7278966
38,8,A,345.1831877,209.7722313,791.9017651,56.91432041,734.2175145,155.0552453,248.196091,0,0,0,0,0,0,0,699,2,1398,366.0095279,314.7357541
38,9,A,58.43072186,261.4526639,494.7959324,597.1995104,52.67104899,697.0914112,623.7325589,0,0,0,0,0,363.7710199,0,399,4,1596,397.9105497,271.6202177
38,10,A,662.1002093,413.1290993,346.7656544,425.063964,455.3099926,598.8562858,127.1233742,0,99.4330127,0,0,0,0,0,399,5,1995,432.6212257,174.139145
38,11,A,516.3999483,544.1140335,22.99070389,227.2680242,417.8369031,178.033648,29.56127479,0,0,0,0,0,0,0,399,3,1197,276.600648,218.5217047
38,12,A,216.8650444,236.3906154,171.4842733,370.315189,422.2041835,147.3063848,220.0601566,0,0,0,0,0,0,0,299,2,598,269.5401292,121.5697902
38,1,B,768.0848257,483.5817163,989.3430169,359.8625833,818.1294394,228.4899582,29.23974058,0,0,0,0,0,0,0,699,3,2097,552.8114495,371.8603479
38,2,B,55.51953978,849.799493,167.2308709,147.0090039,588.2509834,38.60344406,602.9721003,0,0,0,333.0739205,0,0,0,499,3,1497,358.1787591,345.6176782
38,3,B,248.0025223,427.6122655,682.4411888,449.8293409,5.403106461,0.077033097,587.9619018,0,184.2760133,11.54717804,0,0,0,0,399,4,1596,325.2496697,290.202615
38,4,B,614.9639253,245.07819,783.6524195,303.853464,701.177554,945.5475513,593.0071845,0,0,0,0,0,431.4732008,0,699,3,2097,595.8618358,306.9832482
38,5,B,97.13219466,487.3917737,650.2263225,900.3186237,523.0699821,620.7544024,295.3429404,0,0,0,0,0,0,0,499,4,1996,525.7333953,289.1881948
38,6,B,401.4270506,639.481387,468.0778056,293.7599175,312.0487695,511.7310952,198.4118333,0,0,0,0,0,155.9268584,0,399,4,1596,412.6200271,171.3286982
38,7,B,373.250416,708.4851055,182.0860701,402.3995236,631.8916073,588.9985413,403.6244499,0,0,0,405.2651911,0,0,0,399,5,1995,450.2895287,190.7791776
38,8,B,535.0511535,320.4850096,736.10661,343.466191,462.2549152,143.4876309,494.5368862,0,0,0,0,0,0,0,399,4,1596,448.6537009,200.9664142
38,9,B,357.7733147,4.469896201,446.797506,178.4372691,455.0678685,725.9442376,285.152514,0,0,0,0,0,0,330.5931485,399,3,1197,379.2008895,236.7630063
38,10,B,367.0329243,539.4038065,88.39326163,475.4831625,125.9727084,596.3150954,49.55008689,0,0,0,0,0,0,0,399,3,1197,349.8290826,260.2878416
38,11,B,526.1054395,156.6407221,255.3145449,46.7872084,205.4610191,447.2927687,515.3681408,0,0,0,0,0,0,0,399,3,1197,307.5671205,189.0345848
38,12,B,458.1949259,272.2790105,121.4134334,324.499925,512.6235143,228.0714169,449.4774302,0,0,0,0,0,0,0,399,3,1197,349.0467743,152.1916609
38,1,C,430.4511924,886.5628261,591.055528,694.674932,99.2446343,535.181899,471.142541,0,0,0,269.5467744,101.6985657,0,0,399,6,2394,528.8552756,267.1700387
38,2,C,879.3381763,179.0944355,380.6764243,918.523445,737.5481632,238.2793014,502.861966,0,0,0,0,0,0,0,699,3,2097,590.5567043,355.6557246
38,3,C,700.2162117,261.7432535,346.2315542,640.8177109,141.9970049,824.9278921,629.3175277,0,0,0,0,0,0,0,599,4,2396,533.1699335,268.5324085
38,4,C,826.5149498,25.98071949,579.6994718,694.4060859,471.7490637,436.8930353,729.4838244,0,0,0,315.3321821,0,0,0,399,6,2394,537.8181643,265.4819385
38,5,C,145.7697823,426.8580305,865.8416841,322.185088,235.9198362,933.98062,590.9635261,116.2095758,0,0,0,0,0,0,799,2,1598,554.4950897,357.3592329
38,6,C,139.9709625,549.4766712,662.5250172,547.5690096,536.1444091,364.0843749,399.46042,0,0,0,0,0,0,0,399,5,1995,423.1034892,198.4307987
38,7,C,472.7430972,679.6998911,571.6455221,225.2368346,461.4561353,487.6688956,656.8339884,0,0,0,0,0,0,0,399,6,2394,507.8977663,152.4580981
38,8,C,498.0720989,204.8042398,217.8918867,153.7366533,682.9180958,434.5992842,436.9040418,0,0,0,0,375.9763857,0,0,399,4,1596,394.8260744,217.6413731
38,9,C,137.1999273,318.7984044,416.9454034,324.4658403,124.6171618,52.06147965,684.4787158,0,0,0,0,0,0,0,599,1,599,264.564625,255.3823823
38,10,C,300.5347025,120.6330716,280.9941118,667.6561641,326.4721326,213.7714322,344.6335554,0,0,0,0,0,0,0,599,1,599,342.8903211,200.3118293
38,11,C,361.1814295,129.1236701,302.2583958,49.56466386,226.5578143,344.3494702,162.5237951,0,0,0,0,0,0,0,299,3,897,209.3486058,137.3298502
38,12,C,158.6384292,28.26718413,502.1138682,251.3384237,233.9325277,31.6777374,493.5206911,0,0,0,0,0,0,0,399,2,798,241.3584063,213.4716932
39,1,A,537.1517024,325.2183262,521.5984606,304.0033205,288.4828675,560.7372729,593.1890185,0,0,0,0,0,0,0,499,4,1996,430.7067272,157.0694191
39,2,A,563.8485198,834.0442707,800.794252,503.3022356,297.024756,692.2236886,105.5616079,0,0,0,0,0,0,0,499,5,2495,538.8251351,292.1505968
39,3,A,242.6702478,300.1742109,7.793261689,794.0721236,487.8190255,14.68657164,365.5688997,0,0,0,0,0,0,0,699,1,699,367.3465321,397.4200583
39,4,A,698.2288021,639.5324275,96.11788046,458.912765,432.5893216,614.6589829,776.6127342,0,268.9440176,0,99.26340555,0,0,0,599,4,2396,530.9504163,227.6960227
39,5,A,300.2522731,167.5962266,190.5508687,622.8894556,64.72687414,136.1106751,528.6785046,0,0,0,0,0,0,0,499,2,998,303.3756682,226.3744975
39,6,A,652.1068194,609.1673328,455.6663699,214.0856053,98.10130273,390.9009338,244.3656085,0,0,0,0,438.3255658,0,0,599,2,1198,411.8814867,237.2059257
39,7,A,775.9895554,313.3905845,694.0050845,759.5801497,716.7092573,166.8110894,210.4753092,0,6.846090846,0,0,0,0,0,599,4,2396,519.5658614,275.4195811
39,8,A,634.3641978,15.24278858,790.0903308,356.2460274,463.1230281,516.3057333,538.1747863,0,0,0,0,0,0,0,499,4,1996,462.5620177,264.9819123
39,9,A,26.55621651,648.6168576,296.3524867,591.612147,144.0525129,97.73095325,30.08623723,0,0,0,0,0,0,0,499,2,998,262.1439159,261.2184298
39,10,A,446.7575949,316.2105553,354.9095335,45.23911753,329.5944047,659.3058419,57.72602236,0,0,340.4691137,0,0,0,0,399,2,798,312.787622,262.8857678
39,11,A,121.7224472,122.2121145,301.7941196,105.4119637,93.35033716,107.3521351,483.1835895,0,0,0,0,0,0,0,299,2,598,223.9907845,166.7773052
39,12,A,50.49993569,424.4189585,314.7859869,241.3163675,56.60229623,57.53414401,334.4740107,0,0,0,0,0,0,0,299,3,897,217.524709,163.2669038
39,1,B,925.1221587,419.3850273,328.943555,679.9201224,984.2528556,34.37884399,717.6793097,0,0,0,0,0,0,0,599,4,2396,626.7897196,352.6565601
39,2,B,583.6413162,200.4629271,632.4984236,768.394492,655.1177514,703.1042756,752.4697249,0,0,0,0,0,0,0,599,5,2995,564.1183985,249.620201
39,3,B,704.1588459,425.2241392,584.9515133,496.7993881,373.2331974,426.9655364,961.9615102,0,0,0,0,0,501.8499263,0,399,6,2394,591.3449986,216.1743173
39,4,B,40.88595647,202.7098081,418.4555117,11.76168616,55.63209447,249.4461663,149.060511,0,0,0,0,0,35.7392983,0,199,3,597,178.71994,148.8649082
39,5,B,57.91817034,403.1251832,285.4048354,463.4605084,212.9608036,822.9769929,319.3791802,0,0,0,0,0,0,0,399,3,1197,413.372007,276.3929184
39,6,B,681.817766,394.1006073,832.1668614,61.50425261,230.5841917,739.3325326,757.0445871,0,0,0,0,0,27.49231046,0,599,4,2396,489.9177019,308.5905858
39,7,B,206.8150759,325.7748148,99.85501505,468.4093689,569.9886175,374.5485913,526.6011723,0,0,0,0,0,0,0,499,2,998,350.5972145,181.0219627
39,8,B,666.0376471,750.623835,698.7501864,695.9417401,37.39551589,268.7922218,203.9709975,0,0,0,0,0,0,0,599,4,2396,470.7939471,326.3989445
39,9,B,51.9639018,647.3513354,1.84170074,633.829052,520.8196391,180.6707476,35.82864686,0,0,0,0,0,0,0,599,2,1198,258.5808974,302.0754163
39,10,B,549.9545839,606.805175,573.7155965,256.005925,34.31073428,436.4528412,438.3011824,0,0,0,0,0,0,0,399,5,1995,417.9171059,227.9609642
39,11,B,155.5444413,52.95067676,396.8226062,403.7620616,382.0523915,157.3811096,518.9116028,0,0,0,0,0,0,0,299,4,1196,278.4337139,181.5884063
39,12,B,183.3953049,448.5225414,441.8758817,212.4214317,424.4750352,429.2808914,202.9877606,0,0,0,0,0,0,0,399,4,1596,316.8471609,129.0283711
39,1,C,14.09260063,553.1882885,56.56639456,555.9474711,344.1284551,652.0245235,220.9342894,0,0,0,0,0,0,324.6093056,499,3,1497,342.1255946,279.3355101
39,2,C,393.7040512,709.1174414,796.6939962,276.5866263,180.307472,266.9140005,274.5142772,211.3313062,0,0,0,0,0,0,699,2,1398,436.8752064,255.5480502
39,3,C,193.9032514,115.9363814,574.5614112,269.2286817,911.3744483,154.7459798,83.01737728,0,0,0,0,0,0,0,899,1,899,351.4773799,327.4964547
39,4,C,34.85677486,497.8395593,631.5153418,462.9973847,438.4555905,671.5475903,961.6946518,0,0,0,0,0,0,0,399,6,2394,528.4152705,281.5891258
39,5,C,425.3577396,709.957072,264.9735328,656.9396946,109.154869,56.97280597,112.560537,0,0,0,0,0,0,0,599,2,1198,360.2807285,305.2558509
39,6,C,758.0796511,134.869409,862.3962371,832.033957,636.897426,870.7471698,513.2281296,0,0,0,0,0,0,0,599,5,2995,622.9174683,271.9436341
39,7,C,479.0065295,109.6844631,788.0381583,42.78763395,478.0984098,565.0393032,518.6964034,0,0,0,0,0,0,0,399,5,1995,425.9072716,261.861061
39,8,C,293.4156257,118.3791355,635.6279372,676.2505546,493.3808272,714.9768283,230.2051834,0,0,0,0,0,0,0,599,3,1797,451.7480131,238.2299648
39,9,C,282.1533828,689.0624137,295.4020602,425.6199878,716.0776125,51.49485367,737.9211224,0,0,0,0,239.25246,0,0,599,3,1797,485.929675,277.993639
39,10,C,111.3548918,491.0071342,332.2943964,99.80612165,161.7569817,352.0590263,148.1915357,0,0,0,0,0,0,0,299,3,897,240.4837419,173.3445401
39,11,C,161.6954425,246.6964515,158.6502174,266.8668315,450.5394728,262.2160578,533.4633663,0,0,0,0,266.2494318,232.2708063,0,399,2,798,305.5718981,154.0223002
39,12,C,508.6408805,474.3061782,321.7125357,55.03039103,264.2765075,293.2843096,16.55510971,0,0,0,0,0,0,0,399,2,798,273.4202671,205.8025679
40,1,A,216.8238714,706.7374692,547.1739134,375.3566698,673.4690853,815.8034418,607.6984572,0,0,0,0,0,0,33.77801704,599,4,2396,565.9814991,225.2847116
40,2,A,468.0033411,461.1601858,986.4718878,24.6089615,835.7782115,311.1977792,616.6115201,0,0,84.42013515,0,0,0,0,799,2,1598,514.5367278,349.9454934
40,3,A,473.1110401,661.4526363,875.6773202,450.0797655,907.8208642,785.7410407,888.0456551,150.5213224,0,0,0,0,0,0,699,4,2796,694.5309643,216.4280407
40,4,A,396.1123505,295.6434545,363.9808303,539.06848,721.6718789,613.9276177,535.6308093,0,0,0,0,0,0,0,499,4,1996,523.0036557,174.718104
40,5,A,140.552013,473.4470278,566.8666253,775.6278484,826.7442475,824.7626509,750.141528,0,0,0,0,0,0,63.42868723,699,4,2796,558.2970037,293.6104751
40,6,A,831.8543975,262.3522784,193.4416868,629.3265353,579.6425543,879.6734949,708.9307813,0,0,0,0,0,0,0,699,3,2097,575.9825322,289.8581306
40,7,A,480.2058494,420.9873572,561.8098278,517.0045733,520.2972506,670.0978492,589.3181573,0,0,0,0,0,25.58560153,0,499,5,2495,543.2980712,103.1339216
40,8,A,340.1019598,436.0726309,596.4404053,515.4994211,563.7054732,401.4330944,108.1795757,0,0,0,0,0,0,0,499,3,1497,348.2406469,244.2321398
40,9,A,112.4642036,715.858996,723.8129801,385.8151836,425.7166682,159.5229191,619.7004642,0,0,0,0,0,414.8192423,0,599,3,1797,452.8624578,274.5289341
40,10,A,300.1690096,325.0022916,290.7159815,363.1285925,280.9162095,579.0750915,176.0015186,0,0,0,0,0,0,139.1719116,499,1,499,336.4904003,171.2878225
40,11,A,322.3090095,467.2813571,569.3180823,45.06891011,97.06305391,359.9245165,496.2319333,0,0,0,0,193.3148206,0,0,299,5,1495,310.1608216,205.0159664
40,12,A,98.17956795,137.4528937,171.0888139,336.3138995,98.7533849,44.06864858,267.1133232,0,0,0,0,0,0,0,199,2,398,175.798494,108.5217587
40,1,B,563.8178373,167.1882629,887.0171156,624.358691,699.2266488,848.9033154,694.2940318,0,85.15793749,34.99261022,0,0,0,0,599,5,2995,653.4980109,258.3857968
40,2,B,541.2595911,51.669648,134.2434225,337.6983591,913.9168257,966.1140422,245.3132195,0,455.6403178,0,493.3959055,0,0,0,899,2,1798,490.8169814,387.532096
40,3,B,516.1926184,343.9409326,230.8197394,711.737209,526.5011627,75.83138775,737.2533824,0,0,0,0,0,0,332.9365612,699,2,1398,512.8307855,306.0961832
40,4,B,392.1309295,471.3577764,129.4589803,274.3605872,120.6993328,591.4974646,7.313225306,0,0,0,0,0,0,0,299,3,897,311.0198272,217.945367
40,5,B,457.5289296,272.6846572,569.3448341,570.8224866,143.2567,827.7816906,719.8005415,0,0,0,0,0,0,0,699,2,1398,506.8692152,291.3207236
40,6,B,861.1890484,430.4337803,891.9184732,513.306452,44.21642266,884.3298807,850.8136061,0,0,0,0,0,0,0,799,4,3196,639.4582376,324.4102987
40,7,B,276.23141,386.6136855,355.0609131,150.5021892,836.5861491,459.3243043,107.3894669,0,0,0,0,0,0,0,799,1,799,404.5951654,300.0612973
40,8,B,786.3664217,508.9665656,699.8589073,573.721818,94.6697606,62.44720172,594.8175103,0,0,0,289.3368208,0,313.1826495,0,499,5,2495,422.4045425,324.8348709
40,9,B,227.0543871,465.2645691,119.5045975,150.5439691,656.8551136,207.6660826,40.87177,0,0,0,0,0,0,0,399,2,798,266.822927,217.1261816
40,10,B,479.1226985,94.82200115,393.5847466,145.3984727,667.5352543,278.5802974,624.540118,11.16571721,0,0,0,0,0,9.448909217,599,2,1198,400.8338819,239.2681802
40,11,B,151.5228891,179.5989996,462.8885722,386.2203351,189.5680043,193.4236532,295.1585079,0,0,0,0,0,0,0,299,2,598,276.7246908,138.6155915
40,12,B,211.7556843,125.8285841,219.7546841,212.2440241,91.0265401,208.8541724,92.95063641,0,0,0,0,0,0,0,199,4,796,166.0591894,59.90142723
40,1,C,312.2780269,689.6417905,581.963809,165.9690859,227.6731517,160.631269,360.3776045,0,0,0,0,0,0,0,499,2,998,356.9335339,206.1753423
40,2,C,565.0947507,257.2200418,723.8905918,328.1571606,660.5466529,680.9600963,112.0059368,0,0,0,0,0,0,0,499,4,1996,482.0217072,257.6645783
40,3,C,491.1414938,427.9313731,583.8319918,311.0897718,682.8595599,258.7162287,433.2198233,0,0,0,0,0,0,0,399,5,1995,450.6817462,174.7186265
40,4,C,330.9727559,872.8145087,289.8904576,506.0624655,75.40331652,313.1372494,723.3464338,0,0,0,0,0,0,0,699,2,1398,444.5181696,275.4631453
40,5,C,259.8977899,732.5056497,99.61802054,708.0243772,867.1364696,468.6995708,453.6083222,0,0,0,0,0,329.06035,0,699,3,2097,512.7843143,274.4888706
40,6,C,329.6274448,536.2470149,96.28446165,519.875134,823.2196598,196.7311557,686.0226984,0,0,0,0,0,10.76674444,0,499,4,1996,409.0276028,330.0102468
40,7,C,577.7562535,388.4342215,775.2490789,831.4640464,294.4593072,647.4575588,803.406349,0,0,0,0,0,0,0,599,4,2396,623.4117603,229.2338272
40,8,C,2.023442159,725.0803268,212.9504868,404.3550015,27.43482036,226.1154547,340.9013946,110.855117,0,0,0,0,0,0,699,1,699,266.3265887,268.6626914
40,9,C,529.7827918,623.7396922,702.6837524,629.2654761,402.8120011,590.883023,57.54358529,0,425.1522243,0,0,0,0,0,499,5,2495,484.574141,232.0880853
40,10,C,493.802138,670.6474193,282.972201,255.9625559,346.2238254,376.5176819,604.4249943,0,0,0,0,0,0,0,599,2,1198,453.5017926,214.5010704
40,11,C,188.5189769,112.4939796,243.1820807,247.2136576,22.64626845,302.1670956,242.3437716,0,0,0,0,0,0,0,199,4,796,169.9127788,126.1240086
40,12,C,283.0032039,350.9889098,238.2205971,290.8012852,420.6744347,309.5384688,187.0011179,0,0,0,0,0,0,0,199,6,1194,297.1754311,75.4500636
41,1,A,385.2252053,751.4024438,200.7308838,879.7471641,530.3294819,488.6808071,743.672392,0,246.71854,0,0,0,415.6375371,0,699,3,2097,599.0938621,244.3275574
41,2,A,913.7037956,474.0013774,738.004572,287.9048361,511.194402,753.6691771,952.7336011,0,0,0,0,0,0,183.4221838,699,4,2796,692.8683973,252.5997359
41,3,A,289.7779777,892.0976696,477.6516756,922.7086136,650.1124079,595.2984188,947.0575603,0,0,0,0,0,0,0,799,3,2397,716.1754413,256.0084024
41,4,A,563.6474606,656.1124408,245.1873056,744.3818331,441.7920213,41.53064627,286.5246115,0,0,0,0,0,0,0,499,3,1497,409.0211379,308.9933958
41,5,A,419.742844,244.1241166,190.9190956,186.19799,361.5545762,884.7797033,880.2317532,0,0,0,0,0,0,0,799,2,1598,477.2505317,370.6477739
41,6,A,862.3230051,816.3072194,871.2799898,849.2704456,174.4055012,520.4205533,417.6637335,0,0,0,301.1021509,0,0,0,799,4,3196,644.5243497,276.3343132
41,7,A,574.199514,400.1122618,231.3986401,609.1230381,283.1096338,585.3937243,587.9688602,0,0,0,0,0,0,0,499,4,1996,457.1599372,183.8230755
41,8,A,434.9833403,444.4060887,496.9382101,354.813106,344.63788,286.8900218,445.4732838,0,0,0,0,0,0,0,399,4,1596,408.8881375,77.51826689
41,9,A,609.4017912,30.67902072,574.777095,581.8508905,646.7439539,106.9003665,325.6765159,0,0,0,0,0,0,0,499,4,1996,377.7713071,264.334648
41,10,A,587.9473415,669.2732725,386.4206513,447.811796,507.6311151,425.2274773,464.2710082,0,0,0,0,391.2813831,0,0,399,6,2394,487.2728624,110.8113056
41,11,A,221.4253306,0.435994715,5.069846679,198.3081934,372.5798476,64.93530895,27.95184754,0,0,0,0,0,0,0,199,2,398,127.2437671,140.746829
41,12,A,364.3557488,180.3370207,225.33692,514.9162505,376.7363198,6.897045558,122.2476134,0,0,0,0,0,0,0,299,3,897,255.832417,173.1871575
41,1,B,94.09470998,595.6979116,71.02791527,745.1017236,542.7971595,677.0853748,476.6860656,260.7457102,0,424.4171308,0,0,0,0,499,4,1996,434.4654915,288.7271184
41,2,B,704.1327283,390.3104778,118.0483669,616.6154669,256.9677989,593.2667802,738.6830483,0,0,0,0,0,0,0,599,3,1797,470.7929812,254.5993432
41,3,B,406.9411731,539.6472022,313.7188915,533.6129529,481.2745773,420.2785129,587.1285273,0,0,0,0,0,0,0,399,6,2394,491.0764302,106.0026578
41,4,B,179.1349743,136.230027,218.3513519,954.3432398,227.7315465,194.8538495,961.1484638,0,393.9346286,0,0,0,0,0,899,2,1798,442.2403502,400.3987673
41,5,B,229.8240558,292.8159416,97.16605165,391.7369279,775.9975918,131.8650766,277.0366342,0,0,0,0,148.9070914,0,0,699,1,699,334.7604564,273.35243
41,6,B,697.6265231,316.0367698,515.3422398,324.3381205,104.9228844,303.0328357,246.2975038,0,0,0,0,281.5513429,0,0,499,2,998,391.6533075,224.3780801
41,7,B,596.8226063,106.3814128,418.2633162,108.7912331,270.7477123,438.6431584,289.0166612,0,453.6295105,0,0,0,98.93430667,462.0525941,399,3,1197,326.3197313,195.6144223
41,8,B,310.2244958,30.0252632,563.2335589,533.2231735,553.5724616,406.0358823,570.4906141,0,0,0,141.2599606,0,0,0,399,5,1995,369.9998858,216.3866956
41,9,B,406.7959745,286.265946,148.3063597,211.0249571,438.2467923,510.5038408,661.5262861,0,0,0,0,0,0,0,399,4,1596,380.3814509,178.6143787
41,10,B,269.2613176,351.0856068,304.5687963,395.079167,187.5308491,238.0933504,361.5950288,0,0,0,0,0,0,0,299,4,1196,323.8226629,92.77745348
41,11,B,356.1334708,298.6050262,180.6691156,274.9388784,475.0025215,550.0658013,389.3221807,0,0,0,0,0,0,0,299,4,1196,372.0951871,145.3985729
41,12,B,298.3146348,216.6258604,347.8658451,407.0827248,330.4397277,459.6919983,349.118567,0,0,0,0,0,0,0,299,5,1495,352.5917756,91.41830745
41,1,C,146.5940365,65.40734616,627.3987104,66.15972219,862.1555095,837.9386557,410.9684248,0,0,0,0,258.4756935,0,0,799,2,1598,398.2039491,372.3157504
41,2,C,92.74544533,11.55259706,655.4671877,950.208069,888.3134688,864.494825,618.6384842,0,0,0,0,0,0,0,799,3,2397,577.1302655,419.3432603
41,3,C,98.68896235,191.0840563,484.0527381,82.90886533,981.5770587,512.3216082,361.3387272,0,0,321.6463183,0,0,0,0,899,1,899,387.4245737,314.4523247
41,4,C,743.8702667,874.6934269,55.36324216,753.9284597,615.8123241,296.1189081,549.9817243,0,0,0,0,0,0,0,599,4,2396,556.6311046,315.5271406
41,5,C,492.7420363,541.7189255,386.6213131,718.8161648,201.4858846,459.6277475,488.6962898,0,0,0,0,0,0,0,399,5,1995,472.2736246,183.6830166
41,6,C,872.1598115,585.7554649,528.5846324,845.1461253,871.7380109,347.0773381,829.9448947,111.5785326,0,0,0,279.1033105,0,0,799,4,3196,715.7751355,223.3967424
41,7,C,177.8027179,277.8980674,165.5306969,769.9759462,851.492747,5.721376071,500.7828524,0,0,44.07409149,297.2842192,0,153.2333781,0,699,2,1398,392.7434863,322.8076019
41,8,C,423.0445336,185.8255488,522.5904286,563.0291846,593.1139979,556.6974549,238.9467164,0,0,0,0,0,0,382.70066,399,5,1995,392.7042451,176.3485153
41,9,C,742.9093405,204.8490198,736.0399201,398.5570326,636.637171,736.1138631,229.9619826,0,0,0,0,0,0,0,599,4,2396,510.0942754,270.6240845
41,10,C,265.4788208,392.703726,199.6750803,73.54801692,120.951281,355.1170094,451.2531741,0,0,0,0,0,0,0,299,3,897,265.5324441,141.8855449
41,11,C,215.7437964,423.2939722,69.92175993,32.3417527,479.251227,175.89329,337.0393524,0,0,0,0,0,0,0,299,3,897,247.6407358,171.5577595
41,12,C,309.9423074,289.8192713,143.1452776,185.8476568,354.9780669,80.39543378,155.7043373,0,0,0,0,0,0,0,299,2,598,217.1189073,101.5067494
42,1,A,249.6458523,53.62494843,308.5929041,931.2482951,878.1012669,822.3187858,662.9797652,0,0,0,0,0,0,508.8730441,599,4,2396,555.7529397,366.3237322
42,2,A,92.98974021,41.42298653,456.4996772,877.5876958,608.5186646,149.7257714,87.10103572,371.5110364,0,0,0,0,0,0,599,2,1198,330.5493674,322.587003
42,3,A,4.768664294,355.2836001,965.2679971,475.8277846,513.8163131,726.3429588,801.5143078,0,0,0,0,0,0,0,699,3,2097,552.5489833,409.1066804
42,4,A,309.5586367,437.800441,513.0517936,520.6978013,552.0975162,389.9602965,425.3345183,0,0,0,0,0,0,0,499,3,1497,473.851437,110.8239188
42,5,A,671.0051413,783.2852724,130.549042,228.4731509,776.5748769,259.1632126,51.26785298,0,0,82.66561918,0,0,0,0,699,2,1398,371.5522346,324.7568246
42,6,A,469.5604858,348.6636663,547.2284985,404.4116848,761.8890693,627.8402041,403.5578935,0,0,0,0,0,0,0,399,6,2394,515.3347819,184.462787
42,7,A,432.0634056,790.8923019,453.9928847,351.1958762,833.015051,254.2528059,487.6702612,51.95350569,0,0,0,0,125.5755446,0,399,5,1995,541.9811184,224.5967992
42,8,A,374.6582737,486.8126061,293.5613789,329.4053458,319.7293395,733.771684,793.4060505,0,0,0,0,0,0,0,699,2,1398,503.0253453,240.5802937
42,9,A,9.032600164,168.3078777,150.2156207,524.2480971,313.9670611,112.9455773,726.5599354,0,0,0,0,0,0,0,499,2,998,306.161482,273.6035922
42,10,A,386.6412795,98.7847333,507.2655021,433.4637612,538.5487536,401.6192506,670.1465143,0,0,0,0,0,0,0,399,5,1995,441.6380859,192.4221844
42,11,A,384.1401797,72.566965,166.3882168,389.8922974,258.7035401,29.72499449,341.9375448,0,0,0,0,0,0,0,299,3,897,216.9026989,153.6626803
42,12,A,88.37179427,330.0238549,322.8961768,292.4429264,381.8798678,123.4627594,417.2830542,0,0,0,0,0,0,0,299,4,1196,268.2042661,151.8701013
42,1,B,596.1488191,6.194498915,499.4547699,70.16163309,571.8981807,794.8582366,330.4644306,0,0,0,122.3998019,0,213.4322425,0,499,4,1996,423.1193564,314.4826594
42,2,B,36.08905162,931.2173762,867.9435827,820.0745596,861.889676,477.3978624,861.2466778,0,0,460.1422678,0,0,0,0,799,5,3995,634.7789101,379.7128913
42,3,B,256.7843483,417.6478562,471.4753929,771.7516519,464.9387851,497.1891799,458.796279,0,0,0,0,0,406.9741753,0,399,6,2394,482.9696858,186.5181526
42,4,B,164.6427529,350.0155241,230.7681235,273.9019953,213.5962203,181.495841,445.2483682,0,0,0,0,0,389.707886,0,399,1,399,267.7771383,120.0635092
42,5,B,136.6377219,201.6985328,811.6798946,774.4507747,554.6743453,429.4211657,672.7674921,0,0,0,0,0,0,0,699,2,1398,470.7776179,313.9248034
42,6,B,266.0432366,868.3477661,147.94423,251.9343003,560.0828196,633.9790046,249.8924396,0,0,0,0,0,0,0,599,2,1198,403.0234962,282.8332414
42,7,B,92.58390867,558.5449301,238.2542516,763.3931229,103.8660397,831.1654323,185.8141529,0,0,500.7557728,0,0,0,0,699,2,1398,396.2316912,315.4976295
42,8,B,333.2718952,742.0751189,465.6673964,25.01198173,312.2627892,343.8456809,401.2948713,442.5874342,0,0,0,0,0,0,299,6,1794,385.1944907,231.6186579
42,9,B,85.20028288,282.1524164,215.7521184,99.17424367,308.2426355,91.21751867,620.077377,0,0,0,0,0,0,0,599,1,599,271.65108,249.0136016
42,10,B,359.1369568,348.3847599,240.5571532,458.6497438,121.2042431,364.3112368,546.9811418,0,0,0,0,0,0,0,299,5,1495,366.4446804,142.5637926
